Simulacion,Spot_Futuro
41073,3719.9007200763313
41074,3655.6403242623333
41075,3688.018590860379
41076,3703.0362680902335
41077,3707.8462084564517
41078,3662.0927114417186
41079,3680.3050090003226
41080,3698.2715482759318
41081,3680.3903586069655
41082,3689.3675242317404
41083,3663.9495435274316
41084,3686.826653706232
41085,3713.743616903329
41086,3757.6620942448913
41087,3693.4144754078206
41088,3636.149185977583
41089,3708.6155486198018
41090,3688.1089809099253
41091,3656.669930629757
41092,3671.1545001571117
41093,3714.084154130514
41094,3721.300979413735
41095,3686.6702055432497
41096,3677.171238485036
41097,3663.242290630285
41098,3684.5753316505384
41099,3673.323388044398
41100,3710.4149340032286
41101,3711.561840819553
41102,3704.752709537506
41103,3652.0838335033477
41104,3693.287496978226
41105,3664.1622241160385
41106,3705.189157856671
41107,3679.950772420619
41108,3692.1254965937615
41109,3645.4941025838634
41110,3694.753700705405
41111,3702.11456749181
41112,3708.146164343912
41113,3707.4941068820135
41114,3711.2835485644164
41115,3716.8249532562395
41116,3677.1392334831166
41117,3658.422900988126
41118,3672.4445180636517
41119,3702.151537042263
41120,3682.3322772556708
41121,3696.1313257861393
41122,3675.2036869964354
41123,3691.2601159075484
41124,3680.0435794291334
41125,3688.824614206871
41126,3660.184284369625
41127,3644.8688411353837
41128,3698.2416457865875
41129,3672.2624154704276
41130,3673.5182785995935
41131,3685.33639640961
41132,3703.301223381499
41133,3687.563326321246
41134,3727.66999323787
41135,3672.8673564639935
41136,3670.3543911223264
41137,3686.263606458496
41138,3725.199779932642
41139,3705.4719641404786
41140,3708.265266820191
41141,3705.5261455931745
41142,3674.6286643826506
41143,3656.0811851428666
41144,3653.491065344077
41145,3681.2108653588557
41146,3694.0295293405734
41147,3680.853801822881
41148,3690.317026895522
41149,3675.313752430877
41150,3676.805742875892
41151,3677.798368629186
41152,3734.0722147536085
41153,3686.6463412748053
41154,3689.8883578163686
41155,3625.616654615037
41156,3709.079269597006
41157,3634.4316197874796
41158,3684.8019383344354
41159,3697.2654993327665
41160,3641.824468224284
41161,3661.05232952509
41162,3670.200997192649
41163,3703.8863928559654
41164,3673.879486126256
41165,3683.0067095774743
41166,3679.8651071264326
41167,3718.972354141504
41168,3739.2807534828644
41169,3667.227266441305
41170,3688.991444150462
41171,3714.1384028930797
41172,3690.0539404562046
41173,3674.8953873556543
41174,3735.4040926175626
41175,3657.6878658594587
41176,3683.491722480369
41177,3709.6077792431192
41178,3688.701236352423
41179,3690.499990435902
41180,3686.379242889393
41181,3704.076979455963
41182,3705.207372980278
41183,3667.3320776688156
41184,3678.7332194828273
41185,3665.6556519495402
41186,3679.8770643086154
41187,3691.6402674574706
41188,3682.0775686852157
41189,3728.829668350485
41190,3701.024161472271
41191,3668.032669001788
41192,3673.5497862878974
41193,3678.599185909691
41194,3657.2788983014984
41195,3693.56476581214
41196,3739.9414466628787
41197,3712.290500973592
41198,3681.603679418803
41199,3672.0963382938326
41200,3705.540515590398
41201,3735.7264599010073
41202,3690.224419328435
41203,3710.3701841719103
41204,3662.788069805192
41205,3678.394242595037
41206,3645.6755163716857
41207,3703.274569348655
41208,3705.307085891441
41209,3744.3246127994407
41210,3711.3747090916727
41211,3690.739353596018
41212,3792.873137214044
41213,3687.322603673521
41214,3697.3031430893247
41215,3685.5836973239775
41216,3707.594293969753
41217,3715.4464234691923
41218,3724.352850655555
41219,3661.066698972926
41220,3657.6079446876847
41221,3721.6488451830473
41222,3694.440798366768
41223,3670.3745528729705
41224,3693.3899643459054
41225,3700.1884667273207
41226,3635.295679383215
41227,3664.7496275508483
41228,3704.902736218382
41229,3667.8388549368506
41230,3688.209297492717
41231,3706.7917142705023
41232,3710.764880166882
41233,3690.9637368089334
41234,3704.99107787894
41235,3700.503814824096
41236,3715.3818351479335
41237,3698.094937111757
41238,3647.160990367047
41239,3681.4045019517166
41240,3722.9525720027536
41241,3646.859495643247
41242,3739.373305112377
41243,3670.467927151461
41244,3687.903788857577
41245,3665.539521681573
41246,3672.7676432811227
41247,3710.6513870771655
41248,3668.3617450999573
41249,3678.197888288009
41250,3718.1872002156542
41251,3668.142409713761
41252,3673.665119868257
41253,3665.855482278161
41254,3714.4054035060267
41255,3718.4207400888563
41256,3761.095829224076
41257,3691.6381567009544
41258,3682.8446077422464
41259,3698.8932574094265
41260,3685.729479572241
41261,3707.2484285702444
41262,3688.0031250050465
41263,3681.6923670239707
41264,3680.7180714705105
41265,3745.2710817570487
41266,3656.889163526134
41267,3679.0692098564327
41268,3653.652690400707
41269,3735.204821311094
41270,3699.74747668169
41271,3711.9006400724566
41272,3690.907681131365
41273,3724.5182683436396
41274,3692.417090961322
41275,3689.7339609351525
41276,3745.5163762812053
41277,3666.8837912985528
41278,3649.608392274555
41279,3703.628390129721
41280,3680.0535019306362
41281,3688.9874148258327
41282,3695.3153069995997
41283,3699.230421411561
41284,3718.1995049585175
41285,3699.6686716567106
41286,3711.364143274555
41287,3726.749050780307
41288,3755.8858696277894
41289,3688.805765274088
41290,3645.7874482736906
41291,3716.9066156599633
41292,3646.470282252867
41293,3733.538204817374
41294,3658.6399141309007
41295,3683.105241213978
41296,3716.891581377254
41297,3683.3568602962387
41298,3709.5391890798874
41299,3684.107124259497
41300,3667.005040041033
41301,3722.5880957582185
41302,3730.881901091763
41303,3730.914519849041
41304,3718.594177961197
41305,3718.307581155027
41306,3617.564556825816
41307,3653.649042321461
41308,3678.312750332552
41309,3704.516940884494
41310,3736.9921088082842
41311,3682.383720866583
41312,3701.2409532020624
41313,3673.2416721530208
41314,3631.1348566008287
41315,3735.515148763599
41316,3715.643656190277
41317,3661.9320137883724
41318,3694.5093655812743
41319,3688.0196979212024
41320,3684.3887028902
41321,3691.804088624769
41322,3696.7884714148613
41323,3683.8379192741245
41324,3679.3031912196484
41325,3693.1994379476437
41326,3654.2030123552267
41327,3651.269572862153
41328,3668.399236973875
41329,3658.527058751614
41330,3734.323910562813
41331,3721.309451066131
41332,3736.3332702864263
41333,3698.885861317616
41334,3717.8331150947047
41335,3664.068775344706
41336,3669.5518275535082
41337,3692.1947790312774
41338,3703.4855599155644
41339,3684.3044349327747
41340,3701.2144886534866
41341,3654.292059831723
41342,3672.4230043649654
41343,3667.997103353249
41344,3673.3269929140097
41345,3669.1809475893806
41346,3747.7382998692065
41347,3676.221845869458
41348,3661.5989580751493
41349,3673.2868986307412
41350,3634.559953983466
41351,3691.8814668355276
41352,3659.8197065943
41353,3702.0291508941086
41354,3638.0887354022066
41355,3700.8161420370448
41356,3683.1969048954647
41357,3725.5110378742643
41358,3695.3136680671755
41359,3695.990608063348
41360,3688.3820490913063
41361,3695.627824564879
41362,3650.741420354492
41363,3672.190283104481
41364,3668.128046373868
41365,3666.709975765294
41366,3619.3808186325227
41367,3661.478386142334
41368,3723.012092979331
41369,3681.7184740470934
41370,3663.5779905950917
41371,3645.3581733980545
41372,3679.1233943904526
41373,3697.522940053379
41374,3722.550604244206
41375,3699.8896088811657
41376,3704.4646445145254
41377,3678.4718832071308
41378,3728.984758083687
41379,3699.8326643167097
41380,3635.4088459229074
41381,3645.243943187108
41382,3735.4157667579007
41383,3683.7274278858636
41384,3690.095522722534
41385,3686.391280770983
41386,3690.989405394674
41387,3663.6583010084023
41388,3736.472583795332
41389,3687.8726359265825
41390,3685.711847224014
41391,3680.7885219933173
41392,3660.248542768474
41393,3669.0317260393026
41394,3708.557899623695
41395,3675.712690459129
41396,3696.527369404237
41397,3665.295118222764
41398,3683.69730215533
41399,3719.7670719351922
41400,3749.4925579720916
41401,3679.8684090729175
41402,3677.771210959106
41403,3688.373600299209
41404,3667.1643327002353
41405,3682.0316064906597
41406,3679.959054175754
41407,3692.469076852365
41408,3670.083330437554
41409,3710.7442684797934
41410,3635.2531965498038
41411,3687.8962596983292
41412,3674.2212612194107
41413,3719.0728518574383
41414,3684.4667841200053
41415,3665.710242416883
41416,3656.355468767058
41417,3698.7863774083344
41418,3663.5814433129954
41419,3663.49790697534
41420,3704.258935494522
41421,3743.1603011564307
41422,3739.202324664701
41423,3706.6667508757605
41424,3729.9301210638187
41425,3690.5661971030418
41426,3693.9105363258036
41427,3658.3513084936176
41428,3688.407567268871
41429,3692.922122950584
41430,3657.7079355251744
41431,3732.766525325218
41432,3729.1618550829007
41433,3699.12186073907
41434,3639.4448412242173
41435,3737.188839193893
41436,3729.048824029846
41437,3678.063054064914
41438,3658.7615171602806
41439,3710.0755091837545
41440,3715.682110532612
41441,3685.783956410618
41442,3696.361076921179
41443,3720.2959783442025
41444,3686.481207903582
41445,3701.896408391075
41446,3765.1912591370933
41447,3732.2995887372867
41448,3706.8892469118096
41449,3667.6280812170526
41450,3693.191825097287
41451,3708.155838684659
41452,3649.8578721838735
41453,3665.191108004721
41454,3716.9793429446318
41455,3637.9543422295274
41456,3677.986552039478
41457,3688.1452171193587
41458,3681.221309953784
41459,3716.3127710711933
41460,3702.0312922573153
41461,3673.5280244911905
41462,3663.892756698666
41463,3720.435010171784
41464,3713.886187979804
41465,3695.1837763582157
41466,3730.428050963593
41467,3724.911459231255
41468,3730.5839422168888
41469,3727.55919840127
41470,3688.4575972004636
41471,3676.510370575286
41472,3679.092850039355
41473,3702.3070157965153
41474,3656.2114655643227
41475,3695.1812349032593
41476,3693.040082480223
41477,3663.010746935701
41478,3705.7101168328163
41479,3712.8555469020557
41480,3638.583710406908
41481,3670.1833538919645
41482,3655.071786493851
41483,3672.4284036496415
41484,3680.3325876383196
41485,3753.8540061077174
41486,3696.9226480958887
41487,3647.700261131759
41488,3689.367545499045
41489,3644.514429352086
41490,3663.5941741334846
41491,3674.653371777094
41492,3671.3891283186977
41493,3652.923188855062
41494,3674.3214104028957
41495,3673.504701415437
41496,3681.651379749769
41497,3696.590915614901
41498,3660.511973026098
41499,3747.4114899331803
41500,3668.8306063656055
41501,3687.1276107711683
41502,3672.38583550032
41503,3662.394261751091
41504,3673.4129553008534
41505,3679.106775025987
41506,3721.3255461705426
41507,3630.153200082211
41508,3628.8410940057747
41509,3711.844338203313
41510,3670.333284998216
41511,3648.6848628916055
41512,3696.2489355646817
41513,3729.301845812636
41514,3668.113112682368
41515,3667.8770949387213
41516,3657.531327214276
41517,3656.462009726852
41518,3706.070747202468
41519,3686.8226367601137
41520,3728.620364842298
41521,3662.3888358621366
41522,3727.8562927225403
41523,3702.924966464897
41524,3772.5265312091533
41525,3678.665413145951
41526,3670.427996410017
41527,3721.331933170055
41528,3662.6182348157495
41529,3714.486774825223
41530,3691.902110670856
41531,3700.351006475298
41532,3731.3676612104887
41533,3690.741829559065
41534,3735.110729038489
41535,3682.00878284327
41536,3732.3962945731423
41537,3687.7602957212102
41538,3677.6103237531324
41539,3671.9542827196747
41540,3699.7612614219533
41541,3696.783911518306
41542,3715.8897291362778
41543,3650.6335059578037
41544,3706.144262401775
41545,3677.301155319366
41546,3684.343767863796
41547,3682.0487785717837
41548,3711.4193884273723
41549,3697.7964829357165
41550,3675.29962158163
41551,3694.7001784911067
41552,3668.4151474464065
41553,3679.824368581194
41554,3695.9338886992136
41555,3679.008813431574
41556,3662.9267763675152
41557,3704.0827876609183
41558,3725.8177546843967
41559,3697.3589856860676
41560,3692.5626837781424
41561,3680.2509198283274
41562,3692.5524635890597
41563,3683.1536733402068
41564,3696.712531839156
41565,3675.3280142431827
41566,3700.1133114187696
41567,3687.7234357204898
41568,3656.5610366806
41569,3675.1236033002206
41570,3684.1840497389967
41571,3695.3292501965493
41572,3683.86651979217
41573,3675.144497987374
41574,3643.0160793604837
41575,3678.071726548066
41576,3716.3333988420723
41577,3663.781568634653
41578,3696.4829212733916
41579,3735.4769827386717
41580,3660.5496576627916
41581,3671.6492947967236
41582,3674.4746723979297
41583,3668.6086759801524
41584,3643.8320896157625
41585,3672.43765267743
41586,3678.9673403736306
41587,3625.098321951682
41588,3720.69812947004
41589,3640.8291157121844
41590,3715.983822487153
41591,3662.8285667668856
41592,3721.091232955796
41593,3678.5449421620647
41594,3672.014828385749
41595,3688.586925042595
41596,3646.3216874348086
41597,3683.018084952049
41598,3700.5584127329034
41599,3677.536584451082
41600,3659.681372660776
41601,3725.4179970859254
41602,3692.3063844375697
41603,3662.9777955070454
41604,3678.874963109673
41605,3640.804234316944
41606,3669.0867259061183
41607,3715.9822442339487
41608,3697.022854836462
41609,3708.1387753322506
41610,3714.6799000143524
41611,3692.1406934427505
41612,3688.2025310555205
41613,3708.578976215076
41614,3664.427762944182
41615,3689.8435637989696
41616,3662.3878956759236
41617,3678.954746780967
41618,3661.6034182738636
41619,3673.7239429424562
41620,3689.8990309015417
41621,3684.1516126176443
41622,3687.6688416746556
41623,3739.5303020090805
41624,3678.8284105704465
41625,3690.7424492082323
41626,3689.6096433967405
41627,3720.9117640995873
41628,3697.291938605198
41629,3734.178260481834
41630,3677.011915677391
41631,3665.8674887863963
41632,3693.10520123035
41633,3684.0414989356536
41634,3707.9006764824903
41635,3667.8725120124673
41636,3676.4566615606095
41637,3645.1656531459694
41638,3701.5175953994994
41639,3658.583031796234
41640,3651.516696421695
41641,3653.541731308977
41642,3687.454482637577
41643,3704.012732864067
41644,3701.588747851359
41645,3680.1856288582458
41646,3693.625344069576
41647,3674.5881151331264
41648,3736.2719056243977
41649,3685.0366817471813
41650,3706.6262752882094
41651,3744.0411172404533
41652,3670.947761523053
41653,3717.9177602535788
41654,3698.136029067249
41655,3671.825175336221
41656,3718.3528225604823
41657,3705.5110464920213
41658,3721.957746560242
41659,3665.9147761560716
41660,3670.7921247049626
41661,3674.3808822618703
41662,3676.523376384846
41663,3667.4307335258577
41664,3734.2929293717307
41665,3740.4366661635663
41666,3685.1882884009024
41667,3675.064898997413
41668,3704.224123835301
41669,3702.7131529107073
41670,3716.162008963609
41671,3681.268061985957
41672,3690.187031504779
41673,3686.108976802211
41674,3680.542526819669
41675,3696.503729305785
41676,3705.0291502788136
41677,3726.9173955895
41678,3669.5029878512037
41679,3636.352973668047
41680,3702.371790810535
41681,3703.1278108009483
41682,3668.54255104968
41683,3639.492966156539
41684,3723.763617481281
41685,3695.9506023475296
41686,3641.800368518993
41687,3733.0535365303876
41688,3683.6349793072955
41689,3655.1672320263697
41690,3733.759017550402
41691,3697.7711619728543
41692,3747.322154361884
41693,3713.36930274503
41694,3740.091789454249
41695,3653.1763493024437
41696,3715.3266157621965
41697,3707.290948684325
41698,3660.97867345773
41699,3722.631012925026
41700,3694.19909120578
41701,3690.6571823213403
41702,3680.2773093134265
41703,3695.21975258512
41704,3637.276498524724
41705,3693.81508344551
41706,3683.0711587853125
41707,3691.591591448952
41708,3696.037641361053
41709,3666.858188595325
41710,3673.867290295963
41711,3675.0793224273307
41712,3664.4518953804036
41713,3692.3613316820947
41714,3682.93368395431
41715,3698.472316737307
41716,3722.880203345243
41717,3714.408386500307
41718,3763.0923242334716
41719,3683.837660181177
41720,3642.757778898938
41721,3700.9428469691884
41722,3659.9363195480046
41723,3662.6333399706905
41724,3695.014446320776
41725,3671.1403423150214
41726,3652.7136278119137
41727,3649.075041662464
41728,3681.0812791785665
41729,3661.4306863023826
41730,3675.741516266212
41731,3705.412003915178
41732,3664.4964224046935
41733,3746.8524488570306
41734,3699.7253078834015
41735,3654.551374166233
41736,3681.842501826265
41737,3717.1267994756054
41738,3729.7261924662585
41739,3662.66229424644
41740,3674.220074285243
41741,3758.765836299447
41742,3659.178148031494
41743,3598.391492027727
41744,3682.3128720214304
41745,3689.752378485244
41746,3730.0490932554285
41747,3689.656089609614
41748,3684.3902368900613
41749,3697.6734215553965
41750,3682.62943260054
41751,3646.6962482989657
41752,3671.1995857866273
41753,3664.4850354810305
41754,3689.867212972542
41755,3749.3596591704977
41756,3668.2144733943774
41757,3711.0177676320495
41758,3717.009751050822
41759,3706.1943686020754
41760,3698.9889869475896
41761,3645.472420346025
41762,3744.0698705844516
41763,3691.838023492618
41764,3711.7786889600743
41765,3639.2934945575616
41766,3684.2318018762953
41767,3714.801099993821
41768,3671.9762832928664
41769,3712.7613121325057
41770,3668.150207327211
41771,3728.390529512336
41772,3720.3709537528034
41773,3673.9196998678744
41774,3719.345318284135
41775,3643.9558799463957
41776,3680.820295997013
41777,3695.679606873168
41778,3647.607910381684
41779,3709.213349510919
41780,3716.2308679901357
41781,3663.8751540080857
41782,3699.0583006592883
41783,3674.0106712544093
41784,3652.1230508822637
41785,3688.3726589240464
41786,3681.2766564075732
41787,3702.7776742583583
41788,3713.063983440407
41789,3688.6995948714944
41790,3674.9866818024743
41791,3750.1325490773006
41792,3750.738150730031
41793,3705.956869274476
41794,3678.0068066226017
41795,3687.811854757434
41796,3724.1910872395774
41797,3655.64200754048
41798,3667.08544442339
41799,3716.1141275202203
41800,3647.5231888922235
41801,3679.2523015651045
41802,3685.435776084617
41803,3704.344901309394
41804,3694.6751304911045
41805,3696.0134242849826
41806,3637.23954634917
41807,3692.4223280433257
41808,3705.9203304801767
41809,3708.888728379929
41810,3681.389019281508
41811,3710.36326100657
41812,3677.2587945927417
41813,3717.5465528308705
41814,3635.300659284076
41815,3697.7351481846117
41816,3698.947679449155
41817,3740.4418592185143
41818,3667.4421281779114
41819,3660.3490907220175
41820,3722.7443586000013
41821,3681.891455240616
41822,3631.4069652444964
41823,3663.431050600044
41824,3650.6794982463853
41825,3729.0558687274815
41826,3646.5640806373267
41827,3685.710050939184
41828,3723.64048325853
41829,3701.4426219097368
41830,3687.203160851478
41831,3640.299897910208
41832,3637.4582715348397
41833,3700.6627559890726
41834,3679.5972331492817
41835,3666.833842728668
41836,3682.4836244683743
41837,3653.517261329642
41838,3674.2771014054224
41839,3770.8058666305606
41840,3713.5508470783566
41841,3660.4990852462633
41842,3674.2703997594635
41843,3716.273858435191
41844,3682.9475432713934
41845,3664.8145701805124
41846,3675.2269596673937
41847,3689.702093545914
41848,3703.3825243561064
41849,3671.830507383896
41850,3619.822284098289
41851,3733.9690587108835
41852,3701.0875708300837
41853,3694.4428972976034
41854,3689.3101322826183
41855,3673.6068106865737
41856,3692.3988108042163
41857,3725.7713221581876
41858,3717.5444658967776
41859,3717.3014323808557
41860,3683.490507172286
41861,3686.68731875099
41862,3740.1873243936434
41863,3641.7465548900836
41864,3645.4128102722866
41865,3694.1137363843127
41866,3715.641283131068
41867,3695.211236778231
41868,3699.6846291796287
41869,3764.6735433998415
41870,3691.9660114903536
41871,3668.354423500824
41872,3700.4682050282995
41873,3700.6314111822853
41874,3653.4474259945323
41875,3686.1296978970736
41876,3693.4349570723257
41877,3677.0602031564467
41878,3660.95988704354
41879,3721.7977326436708
41880,3742.3737411693082
41881,3715.89239564298
41882,3710.185280640921
41883,3682.6738987017375
41884,3665.599379952047
41885,3661.763449028405
41886,3715.5313058127276
41887,3691.444858958929
41888,3667.2088875683585
41889,3669.11420399577
41890,3719.8731231328197
41891,3717.082382258693
41892,3712.835848706854
41893,3700.7971664068136
41894,3685.559750076922
41895,3691.985900724098
41896,3700.5369120446167
41897,3670.0250756729083
41898,3718.3487321108655
41899,3735.641165207024
41900,3690.145462011157
41901,3706.199909918253
41902,3659.4289709096106
41903,3666.819447197524
41904,3700.8536873939156
41905,3670.3358301823564
41906,3682.047901664097
41907,3691.0042743630397
41908,3721.524228046211
41909,3713.0795608957164
41910,3722.702846871411
41911,3672.5257419718087
41912,3710.8108517100713
41913,3693.3279901462174
41914,3689.5087483649677
41915,3664.31211296003
41916,3672.474989753638
41917,3694.9381830142784
41918,3700.9239060745285
41919,3662.353480863018
41920,3663.4041840337286
41921,3664.393541391801
41922,3741.6853406247305
41923,3657.075919766466
41924,3661.9145758873683
41925,3657.1659013636936
41926,3665.4665653116567
41927,3696.497677884881
41928,3673.8453159376586
41929,3658.667671702697
41930,3651.447627865777
41931,3627.115397470002
41932,3657.0136711843397
41933,3703.504980591673
41934,3657.6828708318153
41935,3644.30766972129
41936,3729.2888631053756
41937,3667.073038410051
41938,3695.8711020140668
41939,3722.9672152765916
41940,3689.4189780425636
41941,3690.8688354307083
41942,3698.446286372828
41943,3674.933118881461
41944,3678.7387471673132
41945,3692.4584906365667
41946,3683.4254124180247
41947,3676.403604428809
41948,3670.7802735823825
41949,3724.8880978357956
41950,3705.7360923786327
41951,3709.1959804914486
41952,3714.0929825751605
41953,3705.2418937564044
41954,3682.122315780364
41955,3679.08679242136
41956,3658.405743530285
41957,3695.0348338430435
41958,3637.749392874837
41959,3704.7747214203014
41960,3709.915254878918
41961,3616.8936485404515
41962,3761.5313057548783
41963,3699.751951105892
41964,3716.0141567257915
41965,3682.06268867232
41966,3705.1627179449597
41967,3694.949634215065
41968,3692.0476398007745
41969,3702.4305156086457
41970,3697.144365142852
41971,3644.1572746381134
41972,3677.8471686912494
41973,3698.6083391899733
41974,3720.1160601464153
41975,3699.223184648757
41976,3687.3407664162473
41977,3697.340590169936
41978,3702.6497561100596
41979,3701.347166804761
41980,3682.190061073538
41981,3709.8878312123993
41982,3691.041960255793
41983,3705.6053556731235
41984,3698.1226569686683
41985,3690.997014170016
41986,3667.749861340026
41987,3684.934116929983
41988,3654.813373590301
41989,3687.3793459637313
41990,3700.465049921083
41991,3661.793316622774
41992,3721.8105876690765
41993,3699.856105520665
41994,3694.4625726683826
41995,3680.73178440575
41996,3699.4675509928143
41997,3686.469651134887
41998,3677.704735222099
41999,3659.0988104492258
42000,3707.6038025324
42001,3727.3603829349595
42002,3769.042149413544
42003,3686.7487112419
42004,3746.1607683025877
42005,3700.2589501173757
42006,3689.0086833072846
42007,3676.2325334918364
42008,3683.5127315277227
42009,3620.2304564707074
42010,3685.6930650888207
42011,3710.55519554606
42012,3670.5462667427414
42013,3689.44501044292
42014,3693.501384782807
42015,3713.556267999529
42016,3662.888623541912
42017,3701.848668165869
42018,3657.8172822110782
42019,3715.5091338039665
42020,3705.385144617634
42021,3707.0718258896877
42022,3722.4905479737267
42023,3699.0777035165406
42024,3705.3634983733214
42025,3687.6651340719563
42026,3691.7846449687786
42027,3698.0595296870633
42028,3668.7864222512585
42029,3669.059775634031
42030,3672.99682817644
42031,3667.807588899278
42032,3696.74219587983
42033,3708.4580142660766
42034,3650.539134215712
42035,3718.2810195040233
42036,3754.8542780092307
42037,3733.3974496270835
42038,3624.667253860325
42039,3715.2074922672623
42040,3689.296113977017
42041,3679.281149936794
42042,3742.196570631083
42043,3648.327928524226
42044,3710.9013989732407
42045,3695.3859655518204
42046,3682.5881832456625
42047,3693.418551352439
42048,3678.6813996277538
42049,3693.8425999868505
42050,3679.3962271958344
42051,3725.4062780065688
42052,3702.2300932520457
42053,3715.828282712135
42054,3673.6567091102033
42055,3691.107300786751
42056,3684.421705807764
42057,3705.1091780080346
42058,3716.9948435546394
42059,3696.8156903563327
42060,3710.4539365323303
42061,3687.363602612957
42062,3679.7537585552886
42063,3736.1637550543883
42064,3688.434282702189
42065,3654.1880938793065
42066,3682.3860916480935
42067,3649.0188907080255
42068,3715.2630607143383
42069,3718.2271746387596
42070,3663.92447400627
42071,3667.652592505498
42072,3722.526415083051
42073,3718.0987833587037
42074,3720.8646618317016
42075,3685.147319344993
42076,3678.4227237215828
42077,3687.273849297364
42078,3709.1289934196325
42079,3727.887852627613
42080,3708.5894906293543
42081,3661.389359893021
42082,3688.717355999366
42083,3717.165743803032
42084,3674.293567149716
42085,3734.447243006778
42086,3690.841542844842
42087,3707.096100315335
42088,3736.2255797702996
42089,3719.4298033362024
42090,3655.703393193088
42091,3674.6114957575646
42092,3703.7483831741997
42093,3727.223512059603
42094,3703.1857791311204
42095,3724.524122870581
42096,3661.5168444734913
42097,3654.7486536515366
42098,3717.3301932977115
42099,3698.585190830429
42100,3680.269057515224
42101,3634.9245880954395
42102,3700.9466507710945
42103,3653.3957137204707
42104,3697.7955686605637
42105,3649.9073136715474
42106,3687.2484525131076
42107,3688.6759522336433
42108,3720.8285905603975
42109,3687.530107762156
42110,3696.918893873991
42111,3690.8532962875715
42112,3654.2752794299336
42113,3707.547932323267
42114,3684.418729195218
42115,3699.115467530399
42116,3677.140679332089
42117,3756.1030647834677
42118,3660.961323065424
42119,3697.6487938521227
42120,3678.3046275188362
42121,3670.523155605721
42122,3653.0464495447377
42123,3725.9843606522686
42124,3700.358141207378
42125,3669.6284972482363
42126,3709.1278791493096
42127,3723.389123638994
42128,3711.249924237574
42129,3647.5670021878627
42130,3729.2306842440194
42131,3687.560765672231
42132,3691.911912820851
42133,3697.0319174969018
42134,3720.929714685964
42135,3696.512904917172
42136,3673.523723796506
42137,3662.499883158988
42138,3704.99734003575
42139,3684.507843060417
42140,3746.8421607580435
42141,3643.8798214354356
42142,3729.517942299458
42143,3691.039490921721
42144,3672.379294905473
42145,3750.5508148802032
42146,3692.95540658329
42147,3725.0802752493864
42148,3685.714889623868
42149,3740.964976526551
42150,3710.5749982755174
42151,3701.0012215857355
42152,3645.280193707064
42153,3666.3700784924035
42154,3660.697156092138
42155,3670.943979565222
42156,3714.0473347703833
42157,3675.835901133618
42158,3715.438105136823
42159,3652.293348313226
42160,3687.0987457114948
42161,3649.8804698866643
42162,3663.275749497595
42163,3740.04101453461
42164,3703.288405724397
42165,3696.4002432475613
42166,3726.908043401738
42167,3663.915195438024
42168,3655.1485436513335
42169,3736.4342711738714
42170,3695.1249510124644
42171,3684.7250937335025
42172,3696.4735160966743
42173,3682.8968552008514
42174,3677.7980572601555
42175,3689.2694325625284
42176,3718.2316862330326
42177,3723.700568953209
42178,3755.012517825379
42179,3714.0357022871394
42180,3699.8472570261238
42181,3711.164044149889
42182,3723.2332427827932
42183,3683.109353664499
42184,3698.871964345961
42185,3638.061072737604
42186,3717.309344201425
42187,3675.603517233945
42188,3667.3825994771682
42189,3638.8912570441853
42190,3689.2066789671567
42191,3674.675495633521
42192,3692.0573915255386
42193,3719.3643211733806
42194,3736.49556978594
42195,3732.71179514208
42196,3693.415829179325
42197,3741.762611679598
42198,3656.880975529194
42199,3724.6083832971976
42200,3713.839293951012
42201,3688.4051653682627
42202,3697.6947556104233
42203,3737.4052466589374
42204,3687.1885169980383
42205,3705.15914932781
42206,3692.456614072397
42207,3684.4148708581915
42208,3666.5739356305758
42209,3675.2342541145363
42210,3756.76063557239
42211,3719.669509576864
42212,3689.0934338137463
42213,3644.8886421152943
42214,3664.180765149783
42215,3678.636930715106
42216,3721.2716956348036
42217,3699.6856201035193
42218,3695.6159157268708
42219,3658.750807914942
42220,3654.6866830841373
42221,3736.1643663109176
42222,3728.5315411162414
42223,3690.4557413895404
42224,3649.08532576193
42225,3713.2436294954905
42226,3679.739108479163
42227,3713.892439113323
42228,3686.8600662511653
42229,3708.8041059524576
42230,3732.8217534134483
42231,3659.2435120327095
42232,3647.4497626539646
42233,3719.8476355078833
42234,3712.990656054971
42235,3704.1791709877234
42236,3673.601096681369
42237,3743.07954093714
42238,3716.7237807585057
42239,3688.3513154340403
42240,3708.791030389919
42241,3666.965566606207
42242,3695.5428954459426
42243,3699.5398575474715
42244,3686.1841268159837
42245,3650.6434185199873
42246,3638.969178345369
42247,3714.2276544494894
42248,3627.60915613871
42249,3636.419347263635
42250,3666.19716739926
42251,3675.215571368017
42252,3744.112185586498
42253,3632.858079824316
42254,3716.6849554315777
42255,3683.1912367821687
42256,3694.891208627527
42257,3676.290904967232
42258,3702.221261462607
42259,3677.189991220298
42260,3719.509718978187
42261,3677.884338667226
42262,3698.623868595478
42263,3672.304793131259
42264,3713.6477157551344
42265,3705.8951110492403
42266,3717.2572764192846
42267,3712.0994385855793
42268,3793.622885129743
42269,3671.7125662368107
42270,3673.804650736355
42271,3690.7548588560435
42272,3688.109869185597
42273,3672.9719377834917
42274,3698.924519569015
42275,3676.374727562444
42276,3687.058996352819
42277,3715.310237655627
42278,3683.849390687592
42279,3744.375935196911
42280,3739.606466981876
42281,3712.775936900629
42282,3678.992368968284
42283,3731.6737845452167
